session_id,timestamp,source_path,action,human_label,label_index,label_folder,dest_path
20251231_220245,2025-12-31T22:51:40,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\066c695f141f27ea881df8af5a827c99.jpg,label,4,3,class_04_bus,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_04_bus\066c695f141f27ea881df8af5a827c99.jpg
20251231_220245,2025-12-31T22:51:42,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\0930125614a5dbbb8e5c5ee450586a13.jpg,label,3,2,class_03_four_tire_single_unit,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_03_four_tire_single_unit\0930125614a5dbbb8e5c5ee450586a13.jpg
20251231_220245,2025-12-31T22:51:44,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\0967287cbb2b14ed9dc1ec6a1a53b21d.jpg,label,3,2,class_03_four_tire_single_unit,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_03_four_tire_single_unit\0967287cbb2b14ed9dc1ec6a1a53b21d.jpg
20251231_220245,2025-12-31T22:51:45,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\09bbbd3f758e129a2692844e3b62d5a8.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\09bbbd3f758e129a2692844e3b62d5a8.jpg
20251231_220245,2025-12-31T22:51:50,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\0a5067c35b854ce7213e433d12ea500d.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\0a5067c35b854ce7213e433d12ea500d.jpg
20251231_220245,2025-12-31T22:51:51,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\0abad4440c4415b9707f11151762526c.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\0abad4440c4415b9707f11151762526c.jpg
20251231_220245,2025-12-31T22:51:53,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\0b63fb15f9c403994e140b5a000088be.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\0b63fb15f9c403994e140b5a000088be.jpg
20251231_220245,2025-12-31T22:51:54,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\0cc36cf65da889e22fe9264c3079c459.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\0cc36cf65da889e22fe9264c3079c459.jpg
20251231_220245,2025-12-31T22:51:56,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\0ea9451a8de9cf7581835ccb20940174.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\0ea9451a8de9cf7581835ccb20940174.jpg
20251231_220245,2025-12-31T22:56:55,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\124db00b777b961fa8ca28fc05d7c130.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\124db00b777b961fa8ca28fc05d7c130.jpg
20251231_220245,2025-12-31T22:57:20,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\12c90c522b52cdc2a5c4d460960163e8.jpg,label,10,9,class_10_six_or_more_axle_single_trailer,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_10_six_or_more_axle_single_trailer\12c90c522b52cdc2a5c4d460960163e8.jpg
20251231_220245,2025-12-31T22:57:22,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\1401fca7a89ef05e7cd9c154a33966f3.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\1401fca7a89ef05e7cd9c154a33966f3.jpg
20251231_220245,2025-12-31T22:57:23,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\14f7ac8a7c0b0568f45dd83aee93d14b.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\14f7ac8a7c0b0568f45dd83aee93d14b.jpg
20251231_220245,2025-12-31T22:57:26,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\1570cbe2a81dd646e94bf5e4e3b1f2b1.jpg,label,5,4,class_05_two_axle_six_tire_single_unit,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_05_two_axle_six_tire_single_unit\1570cbe2a81dd646e94bf5e4e3b1f2b1.jpg
20251231_220245,2025-12-31T22:57:29,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\1a0f819be4dce50a5372679b36c2777f.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\1a0f819be4dce50a5372679b36c2777f.jpg
20251231_220245,2025-12-31T22:57:39,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\1a3f888928097b855e49c1926b94a5dc.jpg,label,7,6,class_07_four_or_more_axle_single_unit,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_07_four_or_more_axle_single_unit\1a3f888928097b855e49c1926b94a5dc.jpg
20251231_220245,2025-12-31T22:57:42,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\1b9471eefb6f3951f127beb69ef5a584.jpg,label,4,3,class_04_bus,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_04_bus\1b9471eefb6f3951f127beb69ef5a584.jpg
20251231_220245,2025-12-31T22:57:46,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\1b97666eaae94e70cba5e238017cab7a.jpg,label,6,5,class_06_three_axle_single_unit,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_06_three_axle_single_unit\1b97666eaae94e70cba5e238017cab7a.jpg
20251231_220245,2025-12-31T22:57:48,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\1c8ca620a06bf9ad124c29c180d95a6b.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\1c8ca620a06bf9ad124c29c180d95a6b.jpg
20251231_220245,2025-12-31T22:57:50,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\1ded9b835b61b963f13d6b4374ef2492.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\1ded9b835b61b963f13d6b4374ef2492.jpg
20251231_220245,2025-12-31T22:57:51,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\1fa59ad4144c5f668e92b8ab6a0043f8.jpg,label,3,2,class_03_four_tire_single_unit,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_03_four_tire_single_unit\1fa59ad4144c5f668e92b8ab6a0043f8.jpg
20251231_220245,2025-12-31T22:57:55,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\210d3833b9c3b0613e6c03a33b01d13a.jpg,label,6,5,class_06_three_axle_single_unit,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_06_three_axle_single_unit\210d3833b9c3b0613e6c03a33b01d13a.jpg
20251231_220245,2025-12-31T22:57:57,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\21fe41471f49f75b7a8fec97e7914e07.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\21fe41471f49f75b7a8fec97e7914e07.jpg
20251231_220245,2025-12-31T22:57:58,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\253df8c5a6ed19d8dcf26ea58c40094d.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\253df8c5a6ed19d8dcf26ea58c40094d.jpg
20251231_220245,2025-12-31T22:58:00,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\2aeb7856890c8dc0e0b311077d386690.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\2aeb7856890c8dc0e0b311077d386690.jpg
20251231_220245,2025-12-31T22:58:01,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\2b6da117b6b37e8fa1d48cddec05b5b2.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\2b6da117b6b37e8fa1d48cddec05b5b2.jpg
20251231_220245,2025-12-31T22:58:04,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\2b96ccd24db32c2c47581afde8d42722.jpg,label,4,3,class_04_bus,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_04_bus\2b96ccd24db32c2c47581afde8d42722.jpg
20251231_220245,2025-12-31T22:58:05,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\2f180924cbcb4fef31c4eafdd1377a8d.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\2f180924cbcb4fef31c4eafdd1377a8d.jpg
20251231_220245,2025-12-31T22:58:10,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\2f313143d05ede99c2458ba697161c1c.jpg,label,6,5,class_06_three_axle_single_unit,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_06_three_axle_single_unit\2f313143d05ede99c2458ba697161c1c.jpg
20251231_220245,2025-12-31T22:58:11,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\3037a9c243c43addf623e9609a09515c.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\3037a9c243c43addf623e9609a09515c.jpg
20251231_220245,2025-12-31T22:58:12,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\30f4c898ca9b0767801c410deb0d2617.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\30f4c898ca9b0767801c410deb0d2617.jpg
20251231_220245,2025-12-31T22:58:14,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\34d68f0a8eda8aadc568c1fd14b222b9.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\34d68f0a8eda8aadc568c1fd14b222b9.jpg
20251231_220245,2025-12-31T22:58:16,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\356d8576837338e82cf363d2dc7747c0.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\356d8576837338e82cf363d2dc7747c0.jpg
20251231_220245,2025-12-31T22:58:17,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\37d329f08d105885c3e5d658921356c6.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\37d329f08d105885c3e5d658921356c6.jpg
20251231_220245,2025-12-31T22:58:18,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\383f5f3edc4dd305ba0d1eb57ac55892.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\383f5f3edc4dd305ba0d1eb57ac55892.jpg
20251231_220245,2025-12-31T22:58:22,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\386f1418e664eab461ea243e85c19d3c.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\386f1418e664eab461ea243e85c19d3c.jpg
20251231_220245,2025-12-31T22:58:23,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\395e11b1214a0308f6a6e7834cebc379.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\395e11b1214a0308f6a6e7834cebc379.jpg
20251231_220245,2025-12-31T22:58:25,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\3acbdbd78d3270f626fa9eac8c182bb3.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\3acbdbd78d3270f626fa9eac8c182bb3.jpg
20251231_220245,2025-12-31T22:58:27,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\3b6365d6ab144b660c0b477442782fa5.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\3b6365d6ab144b660c0b477442782fa5.jpg
20251231_220245,2025-12-31T22:58:30,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\3bbb37d5a6e3167683f57196ace2b4cd.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\3bbb37d5a6e3167683f57196ace2b4cd.jpg
20251231_220245,2025-12-31T23:00:19,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\3c878583ea3cd5128599085fd20d162d.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\3c878583ea3cd5128599085fd20d162d.jpg
20251231_220245,2025-12-31T23:00:21,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\3db10fa5700a75911c64410f35d7b94d.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\3db10fa5700a75911c64410f35d7b94d.jpg
20251231_220245,2025-12-31T23:00:23,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\3dbb4fcf817656a9a865f3ea33f07a6a.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\3dbb4fcf817656a9a865f3ea33f07a6a.jpg
20251231_220245,2025-12-31T23:00:24,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\3ebdcb08e93555fead046ddabddd3350.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\3ebdcb08e93555fead046ddabddd3350.jpg
20251231_220245,2025-12-31T23:00:26,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\3f7a8b1ae0bc3d5d82e1240f810ce47d.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\3f7a8b1ae0bc3d5d82e1240f810ce47d.jpg
20251231_220245,2025-12-31T23:00:31,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\40a36d9651cfea55d24da0613208c527.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\40a36d9651cfea55d24da0613208c527.jpg
20251231_220245,2025-12-31T23:00:32,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\433a57b6d7767b974279ef8fcd49cc16.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\433a57b6d7767b974279ef8fcd49cc16.jpg
20251231_220245,2025-12-31T23:00:35,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\433e01b50e079af3f506c22537aaff30.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\433e01b50e079af3f506c22537aaff30.jpg
20251231_220245,2025-12-31T23:00:37,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\45242c276cd516adb93561503a2f6ed7.jpg,label,4,3,class_04_bus,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_04_bus\45242c276cd516adb93561503a2f6ed7.jpg
20251231_220245,2025-12-31T23:00:38,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\48dc3c3c0038b87e330d7692cae4b0ff.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\48dc3c3c0038b87e330d7692cae4b0ff.jpg
20251231_220245,2025-12-31T23:00:42,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\4aa43e160ee667c2deb922cd371204bc.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\4aa43e160ee667c2deb922cd371204bc.jpg
20251231_220245,2025-12-31T23:00:44,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\4b71b5a2fa94a71b0581c6650a0f8d0a.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\4b71b5a2fa94a71b0581c6650a0f8d0a.jpg
20251231_220245,2025-12-31T23:01:05,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\4b8b36da0de861862b49b1886c3c3109.jpg,label,6,5,class_06_three_axle_single_unit,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_06_three_axle_single_unit\4b8b36da0de861862b49b1886c3c3109.jpg
20251231_220245,2025-12-31T23:01:09,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\4baa8146de477ebafae4b3f46d5614c2.jpg,label,5,4,class_05_two_axle_six_tire_single_unit,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_05_two_axle_six_tire_single_unit\4baa8146de477ebafae4b3f46d5614c2.jpg
20251231_220245,2025-12-31T23:01:11,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\4cc32ad3e0e67676c4ec9fec34fa64fe.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\4cc32ad3e0e67676c4ec9fec34fa64fe.jpg
20251231_220245,2025-12-31T23:01:17,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\4d05406e038cc708cccb6fc4951e8d83.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\4d05406e038cc708cccb6fc4951e8d83.jpg
20251231_220245,2025-12-31T23:01:18,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\4eac12104d3956e84a8005dc25d6ac9d.jpg,reject,,,reject,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\reject\4eac12104d3956e84a8005dc25d6ac9d.jpg
20251231_220245,2025-12-31T23:01:20,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\508bc40d51bc31a77507595e528155e9.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\508bc40d51bc31a77507595e528155e9.jpg
20251231_220245,2025-12-31T23:01:21,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\50b382a8b04c0da07f82216583e3f42c.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\50b382a8b04c0da07f82216583e3f42c.jpg
20251231_220245,2025-12-31T23:01:23,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\51a610fa467c9b6d0a0c9ebc87ebd6cd.jpg,label,6,5,class_06_three_axle_single_unit,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_06_three_axle_single_unit\51a610fa467c9b6d0a0c9ebc87ebd6cd.jpg
20251231_220245,2025-12-31T23:01:24,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\571d8914dd5d1b7e5a493b167ee49ce6.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\571d8914dd5d1b7e5a493b167ee49ce6.jpg
20251231_220245,2025-12-31T23:01:26,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\5789a84b08a72667f6ed1dc0e1400778.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\5789a84b08a72667f6ed1dc0e1400778.jpg
20251231_220245,2025-12-31T23:01:27,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\57ee38ea85a63fb8766d5d9f74aafb71.jpg,label,2,1,class_02_passenger_car,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_02_passenger_car\57ee38ea85a63fb8766d5d9f74aafb71.jpg
20251231_220245,2025-12-31T23:01:28,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\5bbe28f7cf6ee6453caad79db64ba7c0.jpg,label,4,3,class_04_bus,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_04_bus\5bbe28f7cf6ee6453caad79db64ba7c0.jpg
20251231_220245,2025-12-31T23:01:30,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\5d7514af404266c3f92efcee8662f640.jpg,label,4,3,class_04_bus,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_04_bus\5d7514af404266c3f92efcee8662f640.jpg
20251231_220245,2025-12-31T23:01:36,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\5edeade7ca9e85efa46e1be268be129c.jpg,label,5,4,class_05_two_axle_six_tire_single_unit,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_05_two_axle_six_tire_single_unit\5edeade7ca9e85efa46e1be268be129c.jpg
20251231_220245,2025-12-31T23:01:39,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\5f89e7991ccee7a66676616c8fc145e1.jpg,label,6,5,class_06_three_axle_single_unit,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_06_three_axle_single_unit\5f89e7991ccee7a66676616c8fc145e1.jpg
20251231_220245,2025-12-31T23:01:41,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\inbox\archive (2)\test\61b29def40ee024890ebc2af8851a120.jpg,label,5,4,class_05_two_axle_six_tire_single_unit,c:\Users\amrem\Documents\Engineering Year 4\Machine Learning\Project\Vehicle-Classification\data\raw\class_05_two_axle_six_tire_single_unit\61b29def40ee024890ebc2af8851a120.jpg
